id,question_number,topic,question_text,exam_year,exam_month,exam_number
2421,"1","Nomenclatura náutica","El tubo dentro del cual gira el eje del timón se denomina:","2025","04","02"
2422,"2","Nomenclatura náutica","La roda es:","2025","04","02"
2423,"3","Nomenclatura náutica","Indique cuál de las siguientes definiciones es INCORRECTA.","2025","04","02"
2424,"4","Nomenclatura náutica","Se define como adrizar al movimiento de la embarcación que consiste en:","2025","04","02"
2425,"5","Elementos de amarre y fondeo","¿Cuál de las siguientes definiciones es CORRECTA?","2025","04","02"
2426,"6","Elementos de amarre y fondeo","En relación con la maniobra de fondeo, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","04","02"
2427,"7","Seguridad","En relación con las bengalas de mano, ¿cuál de las siguientes NO es una recomendación de uso y estiba?","2025","04","02"
2428,"8","Seguridad","En relación con el arnés de seguridad, señale la opción INCORRECTA.","2025","04","02"
2429,"9","Seguridad","Una tormenta eléctrica podrá:","2025","04","02"
2430,"10","Seguridad","Capear un temporal es:","2025","04","02"
2431,"11","Legislación","Todos los buques o embarcaciones, a excepción de la embarcación de apoyo, deberán mantenerse a una distancia de seguridad mínima de la zona de buceo de:","2025","04","02"
2432,"12","Legislación","En relación con la “Notificación de incidentes y accidentes en el mar”, indique cuál de las siguientes situaciones NO requiere su comunicación a la estación costera.","2025","04","02"
2433,"13","Balizamiento","Las marcas de tope de las Marcas cardinales serán siempre:","2025","04","02"
2434,"14","Balizamiento","En relación con las Marcas de Peligro Aislado, indique cuál de las siguientes afirmaciones es INCORRECTA.","2025","04","02"
2435,"15","Balizamiento","Con respecto a las Marcas de Aguas Navegables, señale la respuesta CORRECTA.","2025","04","02"
2436,"16","Balizamiento","En referencia a las Marcas Especiales, su marca de tope, si tuviera, sería:","2025","04","02"
2437,"17","Balizamiento","Arribando de noche a la marina de Punta Lagoa, vemos por proa una luz roja en grupos de 2+1 destellos. Tras consultar la carta náutica, sabemos que tenemos que transitar el canal principal para llegar a nuestro destino. En general, ¿cómo deberemos proceder?","2025","04","02"
2438,"18","Reglamento (RIPA)","De acuerdo con la Regla 9 del RIPA, “Canales angostos”, ¿qué buques no estorbarán el tránsito de los que solo puedan navegar con seguridad dentro del paso o canal?","2025","04","02"
2439,"19","Reglamento (RIPA)","Según lo indicado en la Regla 33 del RIPA “Equipo para señales acústicas”, si nos encontramos navegando en una embarcación de 12 metros de eslora, ¿qué equipos acústicos debemos llevar a bordo?","2025","04","02"
2440,"20","Reglamento (RIPA)","Según la Regla 13 del RIPA, “Buque que alcanza”, todo buque que alcance a otro:","2025","04","02"
2441,"21","Reglamento (RIPA)","De acuerdo con la Regla 21, “Definiciones”, de la Parte C “Luces y marcas” del RIPA, la «luz centelleante» es una luz que produce centelleos:","2025","04","02"
2442,"22","Reglamento (RIPA)","De acuerdo con la Regla 24 del RIPA, “Buques remolcando y empujando”, si navegando en una zona de denso tráfico divisamos un buque que exhibe aisladamente en el lugar más visible una marca bicónica, podría tratarse de un buque:","2025","04","02"
2443,"23","Reglamento (RIPA)","Conforme a lo indicado en la Regla 34 del RIPA “Señales de maniobra y advertencia”, si un buque complementa las señales acústicas mediante señales luminosas, repetidamente durante toda la duración de la maniobra, la luz utilizada para estas señales tendrá las siguientes características:","2025","04","02"
2444,"24","Reglamento (RIPA)","Señale la afirmación INCORRECTA. De acuerdo con la Regla 19 del RIPA, “Conducta de los buques en condiciones de visibilidad reducida”, salvo en los casos en que se haya comprobado que no existe riesgo de abordaje, todo buque que no pueda evitar una situación de aproximación excesiva con otro buque situado a proa de su través:","2025","04","02"
2445,"25","Reglamento (RIPA)","Conforme a la Regla 3 del RIPA, “Definiciones generales”, todo buque que por cualquier circunstancia excepcional es incapaz de maniobrar en la forma exigida por este Reglamento y, por consiguiente, no puede apartarse de la derrota de otro buque, se considera un:","2025","04","02"
2446,"26","Reglamento (RIPA)","Nos encontramos navegando de noche con nuestra embarcación y visualizamos por proa un buque que muestra una luz de tope, ambas luces de costado y, en el lugar más visible, tres luces rojas todo horizonte, de acuerdo con la Regla 28 del RIPA, ¿cuál de los siguientes buques viene de vuelta encontrada?","2025","04","02"
2447,"27","Reglamento (RIPA)","De acuerdo con la Regla 7 del RIPA, “Riesgo de abordaje”, para determinar si existe riesgo de abordaje, entre otras, ¿cuál de las siguientes consideraciones se tendrá en cuenta?","2025","04","02"
2448,"28","Maniobra y navegación","Recoger y colocar ordenadamente un cabo sobre cubierta efectuando círculos recibe el nombre de:","2025","04","02"
2449,"29","Maniobra y navegación","El viento es uno de los agentes externos que influyen en la maniobra. Un barco que solo tiene una estructura muy alta a popa tenderá a:","2025","04","02"
2450,"30","Emergencias en la mar","En relación con el reflote de una embarcación de recreo varada:","2025","04","02"
2451,"31","Emergencias en la mar","Ante una quemadura de primer grado que afecte a un 30% de la superficie corporal de una persona a bordo de una embarcación de recreo, y que incluya cara, cuello o manos, se debe:","2025","04","02"
2452,"32","Emergencias en la mar","En caso de sufrir un incendio a bordo, ¿qué NO se debe hacer?","2025","04","02"
2453,"33","Meteorología","En relación con el viento, se denomina “caer” a:","2025","04","02"
2454,"34","Meteorología","En relación con la temperatura, ¿qué fenómeno ocurre en el valor 100º de la escala centígrada?","2025","04","02"
2455,"35","Meteorología","Con carácter general, se toma como referencia la presión atmosférica que existe a nivel del mar, cuyo valor normal es:","2025","04","02"
2456,"36","Meteorología","El viento aparente:","2025","04","02"
2457,"37","Teoría de la navegación","Indique cuál de las siguientes expresiones es CORRECTA.","2025","04","02"
2458,"38","Teoría de la navegación","El rumbo verdadero se diferencia del rumbo magnético en:","2025","04","02"
2459,"39","Teoría de la navegación","Para su correcto funcionamiento, las agujas náuticas deben cumplir dos cualidades esenciales:","2025","04","02"
2460,"40","Teoría de la navegación","El abatimiento es:","2025","04","02"
2461,"41","Teoría de la navegación","¿Cuál de los siguientes tipos de cartas tiene una escala menor?","2025","04","02"
2462,"42","Carta de navegación","Navegando en una embarcación en aguas de Bilbao, el día 26 de abril de 2025, sabemos que la sonda en la carta es de 6 metros y la presión atmosférica es de 1018 milibares, ¿cuál sería la sonda en el momento de la primera pleamar?","2025","04","02"
2463,"43","Carta de navegación","El día 26 de abril, al ser Hrb= 10:30, encontrándonos en la enfilación Punta Paloma-Isla Tarifa, tomamos demora de aguja a Punta Alcazar 184º. Situados damos rumbo de aguja Ra= 267º. Teniendo en cuenta que la velocidad de la embarcación es 7 nudos, se pide la situación estimada al ser Hrb= 12:00. Desvío= 1,5º(-) y la declinación magnética en toda la zona es 2,5º W.","2025","04","02"
2464,"44","Carta de navegación","Nos encontramos navegando en las proximidades del Banco de Trafalgar cuando tomamos simultáneamente una demora de aguja al Faro de Cabo Trafalgar de 025° y una demora de aguja al Faro de Cabo Roche de 345°. La declinación magnética es 2° W y el desvío de la aguja 3° W. Se pide, hallar nuestra situación y elegir la más aproximada de entre las siguientes.","2025","04","02"
2465,"45","Carta de navegación","A Hrb= 12:30, nos situamos tomando simultáneamente una demora de aguja a Isla de Tarifa de 026,5º y otra a Punta Camarinal de 304,5º, con un desvío de aguja de 2 (+). Una vez situados, ponemos rumbo hacia un punto situado al Este de Punta Europa y a una distancia de 8 millas, con un nuevo desvío de 1 (-) y una velocidad de máquinas de 7 nudos. Sabiendo que la declinación magnética en la zona para ese día es de 0,5°W, se pide calcular el rumbo de aguja y la hora de llegada al punto señalado.","2025","04","02"
2466,"1","Nomenclatura náutica","Siempre que se alcanza el desplazamiento máximo de una embarcación:","2025","04","03"
2467,"2","Nomenclatura náutica","Arriar progresivamente un cabo que está trabajando se denomina:","2025","04","03"
2468,"3","Nomenclatura náutica","¿Cuál de las siguientes características NO es propia de la bocina?","2025","04","03"
2469,"4","Nomenclatura náutica","El plano de crujía es aquel que:","2025","04","03"
2470,"5","Elementos de amarre y fondeo","Navegando con una embarcación de 10 metros de eslora nos disponemos a fondear a la gira, en unas condiciones meteorológicas normales. Si tomamos una sonda de 8 metros, ¿qué longitud de línea de fondeo tenemos como mínimo que largar?","2025","04","03"
2471,"6","Elementos de amarre y fondeo","¿Cuál de las siguientes definiciones es CORRECTA?","2025","04","03"
2472,"7","Seguridad","¿Cuál de las siguientes se considera una medida de prevención para evitar una situación de hombre al agua?","2025","04","03"
2473,"8","Seguridad","En relación con los aros salvavidas, ¿cuál de las siguientes afirmaciones es INCORRECTA?","2025","04","03"
2474,"9","Seguridad","¿Cuál de las siguientes precauciones NO es, en general, la más recomendable a tomar en una navegación con niebla?","2025","04","03"
2475,"10","Seguridad","La estabilidad estática de una embarcación depende de la posición simultánea de:","2025","04","03"
2476,"11","Legislación","Respecto a la seguridad en la navegación y los mensajes de socorro, señale la opción INCORRECTA.","2025","04","03"
2477,"12","Legislación","De acuerdo con la Regla 6 del Anexo V del Convenio MARPOL “Descarga de basuras dentro de zonas especiales”, seleccione la respuesta CORRECTA.","2025","04","03"
2478,"13","Balizamiento","Señale la afirmación que NO aplica a las Marcas Especiales:","2025","04","03"
2479,"14","Balizamiento","Arribando de noche al puerto deportivo de Cangas, vemos por proa una luz roja en grupos de 2+1 destellos. Tras consultar la carta náutica, sabemos que tenemos que transitar el canal secundario para llegar a nuestro destino. En general, ¿cómo deberemos proceder?","2025","04","03"
2480,"15","Balizamiento","Señale cuál de las siguientes Marcas compone su color con franjas verticales rojas y blancas:","2025","04","03"
2481,"16","Balizamiento","La luz de la Marca de Peligro Aislado, si la tuviera, será de color:","2025","04","03"
2482,"17","Balizamiento","¿Qué indica una Marca Cardinal?","2025","04","03"
2483,"18","Reglamento (RIPA)","Conforme a la Regla 10 del RIPA, “Dispositivos de separación del tráfico”, un buque de 24 metros de eslora:","2025","04","03"
2484,"19","Reglamento (RIPA)","De acuerdo con las Reglas 23 y 27 del RIPA, ¿qué conjunto de luces exhibirá de noche un buque de 60 metros de eslora, de propulsión mecánica, con arrancada y con capacidad de maniobra restringida, sabiendo que no se dedica a operaciones de limpieza de minas?","2025","04","03"
2485,"20","Reglamento (RIPA)","Si nos encontramos de noche navegando con nuestra embarcación en una zona cercana a costa, y visualizamos únicamente dos luces rojas sobre una luz blanca en la misma vertical, de acuerdo con la Regla 30 del RIPA, debemos entender que se trata de:","2025","04","03"
2486,"21","Reglamento (RIPA)","De acuerdo con la Regla 25 del RIPA, “Buques de vela en navegación y embarcaciones de remo”, ¿cuál de las siguientes configuraciones de luces NO se corresponden con las de un buque de vela en navegación que tenga una eslora mayor de 7 metros y menor de 20 metros?","2025","04","03"
2487,"22","Reglamento (RIPA)","De conformidad con la Regla 18 del RIPA, “Obligaciones entre categorías de buques”, si se encuentran navegando en alta mar un buque dedicado a la pesca, un buque de propulsión mecánica, un buque de vela y un hidroavión amarado, con carácter general, ¿cuál de ellos mantendrá su derrota?","2025","04","03"
2488,"23","Reglamento (RIPA)","Navegando en una motora nos encontramos en una situación de cruce por nuestro costado de estribor con un velero que exhibe una marca cónica con el vértice hacia abajo. Conforme a la Regla 8 del RIPA, “Maniobras para evitar el abordaje”, deberemos:","2025","04","03"
2489,"24","Reglamento (RIPA)","De conformidad con la Regla 16 del RIPA, “Maniobra del buque que «cede el paso»”, si estamos obligados a mantenernos apartados de la derrota de otro buque, en la medida de lo posible, ¿cómo debemos actuar?","2025","04","03"
2490,"25","Reglamento (RIPA)","Conforme a la Regla 3 del RIPA, “Definiciones generales”, todo buque que, debido a la naturaleza de su trabajo, tenga reducida su capacidad para maniobrar en la forma exigida por este Reglamento y, por consiguiente, no pueda apartarse de la derrota de otro buque, se considerara un:","2025","04","03"
2491,"26","Reglamento (RIPA)","Según la Regla 36 del RIPA “Señales para llamar la atención”, si estando en un buque necesitamos llamar la atención de otro buque, podremos:","2025","04","03"
2492,"27","Reglamento (RIPA)","Navegando en un yate a motor al rumbo 178º se observa por proa un buque de recreo que también navega a motor al rumbo 358º, con riesgo de abordaje. De acuerdo con la Regla 14 del RIPA, ""Situación de vuelta encontrada"", ¿cuál de las siguientes actuaciones es la CORRECTA ante la situación descrita?","2025","04","03"
2493,"28","Maniobra y navegación","Si nos encontramos amarrados al muelle únicamente con el esprín de proa, el efecto que nos producirá en la embarcación si viramos el cabo será:","2025","04","03"
2494,"29","Maniobra y navegación","Lascar un cabo es:","2025","04","03"
2495,"30","Emergencias en la mar","Si se detecta una vía de agua a bordo, se deberá inmediatamente:","2025","04","03"
2496,"31","Emergencias en la mar","Tras sufrir un abordaje:","2025","04","03"
2497,"32","Emergencias en la mar","Si se ve obligado a abandonar la embarcación, ¿cuál de las siguientes indicaciones a seguir es CORRECTA?","2025","04","03"
2498,"33","Meteorología","En relación con el fetch, indique cuál de las siguientes afirmaciones es INCORRECTA.","2025","04","03"
2499,"34","Meteorología","¿Cuáles son las características de una borrasca en el Hemisferio Norte?","2025","04","03"
2500,"35","Meteorología","El virazón es un viento o brisa:","2025","04","03"
2501,"36","Meteorología","La información meteorológica oficial se puede obtener mediante:","2025","04","03"
2502,"37","Teoría de la navegación","Si tenemos una declinación magnética = 5º NW (-) y un desvío de aguja = 1º NE (+), ¿cuál es el resultado de la Corrección total?","2025","04","03"
2503,"38","Teoría de la navegación","Las sondas reflejadas en las cartas náuticas se corresponden con:","2025","04","03"
2504,"39","Teoría de la navegación","¿Qué se entiende por ""Hora de Reloj de Bitácora""?","2025","04","03"
2505,"40","Teoría de la navegación","La forma correcta de contar una demora cuadrantal sería:","2025","04","03"
2506,"41","Teoría de la navegación","Para actualizar el valor de la declinación magnética al año en curso, ¿cuál de los siguientes datos NO tendremos en cuenta?","2025","04","03"
2507,"42","Carta de navegación","A Hrb=12:00, navegando con rumbo de aguja= 095° y un desvío= 3° (-), situados en la oposición de los Faros Punta Paloma y de Punta Malabata, se toma marcación a Punta Alcazar= 30° Estribor. Una vez situados, se pide calcular el rumbo de aguja para pasar a 4 millas al Norte verdadero del Faro de Cabo Espartel, el desvío para el nuevo rumbo es 3,5° (-). La declinación magnética para toda la zona de navegación es de 2°(W).","2025","04","03"
2508,"43","Carta de navegación","Nos encontramos navegando con nuestra embarcación, en demanda del Estrecho de Gibraltar. A Hrb= 15:00, nos situamos a 5 millas al Oeste verdadero del Cabo Trafalgar. En ese instante damos rumbo de aguja 124°, con un desvío de 2° (-), hasta posicionarnos al Sur verdadero de Punta Paloma, momento en el que ponemos Rumbo de aguja 093°, con un desvío de 1º(-) para navegar 5,4 millas más y seguidamente alterar el rumbo 20° a babor. Calcular nuestra situación estimada a Hrb= 18:00, sabiendo que nuestra velocidad de máquinas para todo el ejercicio es de 10 nudos y la declinación magnética en la zona para ese día es de 2°(W).","2025","04","03"
2509,"44","Carta de navegación","Hallar la sonda en el momento de la primera pleamar el día 10 de abril de 2025 en Algeciras, con una presión atmosférica de 1021 mb y una sonda en la carta de 12,6 metros.","2025","04","03"
2510,"45","Carta de navegación","Obtenga la situación sabiendo que estamos en la oposición de Punta Cires con Punta Carnero y tenemos la demora verdadera al Faro de Isla Tarifa 270º.","2025","04","03"
2511,"1","Nomenclatura náutica","El tubo dentro del cual gira el eje del timón se denomina:","2025","04","04"
2512,"2","Nomenclatura náutica","Indique cuál de las siguientes definiciones es INCORRECTA.","2025","04","04"
2513,"3","Nomenclatura náutica","La roda es:","2025","04","04"
2514,"4","Nomenclatura náutica","Se define como adrizar al movimiento de la embarcación que consiste en:","2025","04","04"
2515,"5","Elementos de amarre y fondeo","¿Cuál de las siguientes definiciones es CORRECTA?","2025","04","04"
2516,"6","Elementos de amarre y fondeo","En relación con la maniobra de fondeo, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","04","04"
2517,"7","Seguridad","Capear un temporal es:","2025","04","04"
2518,"8","Seguridad","En relación con las bengalas de mano, ¿cuál de las siguientes NO es una recomendación de uso y estiba?","2025","04","04"
2519,"9","Seguridad","En relación con el arnés de seguridad, señale la opción INCORRECTA.","2025","04","04"
2520,"10","Seguridad","Una tormenta eléctrica podrá:","2025","04","04"
2521,"11","Legislación","Todos los buques o embarcaciones, a excepción de la embarcación de apoyo, deberán mantenerse a una distancia de seguridad mínima de la zona de buceo de:","2025","04","04"
2522,"12","Legislación","En relación con la “Notificación de incidentes y accidentes en el mar”, indique cuál de las siguientes situaciones NO requiere su comunicación a la estación costera.","2025","04","04"
2523,"13","Balizamiento","Arribando de noche a la marina de Punta Lagoa, vemos por proa una luz roja en grupos de 2+1 destellos. Tras consultar la carta náutica, sabemos que tenemos que transitar el canal principal para llegar a nuestro destino. En general, ¿cómo deberemos proceder?","2025","04","04"
2524,"14","Balizamiento","Con respecto a las Marcas de Aguas Navegables, señale la respuesta CORRECTA.","2025","04","04"
2525,"15","Balizamiento","En relación con las Marcas de Peligro Aislado, indique cuál de las siguientes afirmaciones es INCORRECTA.","2025","04","04"
2526,"16","Balizamiento","Las marcas de tope de las Marcas cardinales serán siempre:","2025","04","04"
2527,"17","Balizamiento","En referencia a las Marcas Especiales, su marca de tope, si tuviera, sería:","2025","04","04"
2528,"18","Reglamento (RIPA)","Nos encontramos navegando de noche con nuestra embarcación y visualizamos por proa un buque que muestra una luz de tope, ambas luces de costado y, en el lugar más visible, tres luces rojas todo horizonte, de acuerdo con la Regla 28 del RIPA, ¿cuál de los siguientes buques viene de vuelta encontrada?","2025","04","04"
2529,"19","Reglamento (RIPA)","De acuerdo con la Regla 7 del RIPA, “Riesgo de abordaje”, para determinar si existe riesgo de abordaje, entre otras, ¿cuál de las siguientes consideraciones se tendrá en cuenta?","2025","04","04"
2530,"20","Reglamento (RIPA)","Según la Regla 13 del RIPA, “Buque que alcanza”, todo buque que alcance a otro:","2025","04","04"
2531,"21","Reglamento (RIPA)","Conforme a lo indicado en la Regla 34 del RIPA “Señales de maniobra y advertencia”, si un buque complementa las señales acústicas mediante señales luminosas, repetidamente durante toda la duración de la maniobra, la luz utilizada para estas señales tendrá las siguientes características:","2025","04","04"
2532,"22","Reglamento (RIPA)","Según lo indicado en la Regla 33 del RIPA “Equipo para señales acústicas”, si nos encontramos navegando en una embarcación de 12 metros de eslora, ¿qué equipos acústicos debemos llevar a bordo?","2025","04","04"
2533,"23","Reglamento (RIPA)","De acuerdo con la Regla 9 del RIPA, “Canales angostos”, ¿qué buques no estorbarán el tránsito de los que solo puedan navegar con seguridad dentro del paso o canal?","2025","04","04"
2534,"24","Reglamento (RIPA)","De acuerdo con la Regla 24 del RIPA, “Buques remolcando y empujando”, si navegando en una zona de denso tráfico divisamos un buque que exhibe aisladamente en el lugar más visible una marca bicónica, podría tratarse de un buque:","2025","04","04"
2535,"25","Reglamento (RIPA)","Señale la afirmación INCORRECTA. De acuerdo con la Regla 19 del RIPA, “Conducta de los buques en condiciones de visibilidad reducida”, salvo en los casos en que se haya comprobado que no existe riesgo de abordaje, todo buque que no pueda evitar una situación de aproximación excesiva con otro buque situado a proa de su través:","2025","04","04"
2536,"26","Reglamento (RIPA)","De acuerdo con la Regla 21, “Definiciones”, de la Parte C “Luces y marcas” del RIPA, la «luz centelleante» es una luz que produce centelleos:","2025","04","04"
2537,"27","Reglamento (RIPA)","Conforme a la Regla 3 del RIPA, “Definiciones generales”, todo buque que por cualquier circunstancia excepcional es incapaz de maniobrar en la forma exigida por este Reglamento y, por consiguiente, no puede apartarse de la derrota de otro buque, se considera un:","2025","04","04"
2538,"28","Maniobra y navegación","El viento es uno de los agentes externos que influyen en la maniobra. Un barco que solo tiene una estructura muy alta a popa tenderá a:","2025","04","04"
2539,"29","Maniobra y navegación","Recoger y colocar ordenadamente un cabo sobre cubierta efectuando círculos recibe el nombre de:","2025","04","04"
2540,"30","Emergencias en la mar","Ante una quemadura de primer grado que afecte a un 30% de la superficie corporal de una persona a bordo de una embarcación de recreo, y que incluya cara, cuello o manos, se debe:","2025","04","04"
2541,"31","Emergencias en la mar","En caso de sufrir un incendio a bordo, ¿qué NO se debe hacer?","2025","04","04"
2542,"32","Emergencias en la mar","En relación con el reflote de una embarcación de recreo varada:","2025","04","04"
2543,"33","Meteorología","En relación con el viento, se denomina “caer” a:","2025","04","04"
2544,"34","Meteorología","En relación con la temperatura, ¿qué fenómeno ocurre en el valor 100º de la escala centígrada?","2025","04","04"
2545,"35","Meteorología","El viento aparente:","2025","04","04"
2546,"36","Meteorología","Con carácter general, se toma como referencia la presión atmosférica que existe a nivel del mar, cuyo valor normal es:","2025","04","04"
2547,"37","Teoría de la navegación","El rumbo verdadero se diferencia del rumbo magnético en:","2025","04","04"
2548,"38","Teoría de la navegación","¿Cuál de los siguientes tipos de cartas tiene una escala menor?","2025","04","04"
2549,"39","Teoría de la navegación","Para su correcto funcionamiento, las agujas náuticas deben cumplir dos cualidades esenciales:","2025","04","04"
2550,"40","Teoría de la navegación","El abatimiento es:","2025","04","04"
2551,"41","Teoría de la navegación","Indique cuál de las siguientes expresiones es CORRECTA.","2025","04","04"
2552,"42","Carta de navegación","Navegando en una embarcación en aguas de Bilbao, el día 26 de abril de 2025, sabemos que la sonda en la carta es de 6 metros y la presión atmosférica es de 1018 milibares, ¿cuál sería la sonda en el momento de la primera pleamar?","2025","04","04"
2553,"43","Carta de navegación","A Hrb= 12:30, nos situamos tomando simultáneamente una demora de aguja a Isla de Tarifa de 026,5º y otra a Punta Camarinal de 304,5º, con un desvío de aguja de 2 (+). Una vez situados, ponemos rumbo hacia un punto situado al Este de Punta Europa y a una distancia de 8 millas, con un nuevo desvío de 1 (-) y una velocidad de máquinas de 7 nudos. Sabiendo que la declinación magnética en la zona para ese día es de 0,5°W, se pide calcular el rumbo de aguja y la hora de llegada al punto señalado.","2025","04","04"
2554,"44","Carta de navegación","Nos encontramos navegando en las proximidades del Banco de Trafalgar cuando tomamos simultáneamente una demora de aguja al Faro de Cabo Trafalgar de 025° y una demora de aguja al Faro de Cabo Roche de 345°. La declinación magnética es 2° W y el desvío de la aguja 3° W. Se pide, hallar nuestra situación y elegir la más aproximada de entre las siguientes.","2025","04","04"
2555,"45","Carta de navegación","El día 26 de abril, al ser Hrb= 10:30, encontrándonos en la enfilación Punta Paloma-Isla Tarifa, tomamos demora de aguja a Punta Alcazar 184º. Situados damos rumbo de aguja Ra= 267º. Teniendo en cuenta que la velocidad de la embarcación es 7 nudos, se pide la situación estimada al ser Hrb= 12:00. Desvío= 1,5º(-) y la declinación magnética en toda la zona es 2,5º W.","2025","04","04"
2556,"1","Nomenclatura náutica","El arganeo es:","2025","06","01"
2557,"2","Nomenclatura náutica","La mecha es:","2025","06","01"
2558,"3","Nomenclatura náutica","Se define como “escorar” al movimiento de la embarcación que consiste en:","2025","06","01"
2559,"4","Nomenclatura náutica","¿Cuál de las siguientes definiciones es CORRECTA?","2025","06","01"
2560,"5","Elementos de amarre y fondeo","Una gaza es:","2025","06","01"
2561,"6","Elementos de amarre y fondeo","En relación con el fondeo, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","06","01"
2562,"7","Seguridad","En relación con las balsas salvavidas, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","06","01"
2563,"8","Seguridad","En caso de hombre al agua, para iniciar una maniobra de Boutakow ¿qué acción deberá realizar?","2025","06","01"
2564,"9","Seguridad","¿Cómo se debe actuar ante movimientos de cabezada excesivos cuando llevamos la mar por la proa?","2025","06","01"
2565,"10","Seguridad","¿Cuál de los siguientes supuestos afecta negativamente a la estabilidad transversal?","2025","06","01"
2566,"11","Legislación","¿A qué velocidad mínima debe navegar su embarcación para tener permitida la descarga de aguas sucias siempre que cumpla el resto de las prescripciones para ello?","2025","06","01"
2567,"12","Legislación","Las Zonas Especialmente Protegidas de Importancia para el Mediterráneo (ZEPIM) son:","2025","06","01"
2568,"13","Balizamiento","En relación con las Marcas de Peligro Aislado, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","06","01"
2569,"14","Balizamiento","Navegando de noche cerca de la Isla de Sálvora, vemos por proa una luz verde en grupos de 2 destellos, lo que significa que debemos estar viendo una Marca:","2025","06","01"
2570,"15","Balizamiento","Las Marcas de Aguas Navegables pueden:","2025","06","01"
2571,"16","Balizamiento","En relación con las Marcas Especiales, señale la opción CORRECTA.","2025","06","01"
2572,"17","Balizamiento","La marca de tope de una Marca Cardinal Este tiene conos superpuestos:","2025","06","01"
2573,"18","Reglamento (RIPA)","En relación con la Regla 23 del RIPA, “Buques de propulsión mecánica en navegación”, ¿qué luces está obligada a llevar una embarcación a motor de 15 metros de eslora en navegación nocturna?","2025","06","01"
2574,"19","Reglamento (RIPA)","De acuerdo con la Regla 9 del RIPA, “Canales angostos”, si nos aproximamos a un recodo, en donde la visión esté obstaculizada y no nos permita ver a otros buques, deberemos:","2025","06","01"
2575,"20","Reglamento (RIPA)","En relación con la Regla 26 de la parte C del RIPA sobre “Luces y Marcas”, si durante la navegación diurna divisamos una embarcación que exhibe, en el lugar más visible, dos marcas: la primera marca consistente en dos conos unidos por sus vértices en línea vertical, uno sobre el otro; y la segunda, un cono con el vértice hacia arriba, ¿de qué tipo de embarcación se trata?","2025","06","01"
2576,"21","Reglamento (RIPA)","De acuerdo con la Regla 6 del RIPA, ¿cuál de los siguientes factores NO se contempla explícitamente en el reglamento a la hora de determinar la velocidad de seguridad?","2025","06","01"
2577,"22","Reglamento (RIPA)","Según lo indicado en la Regla 37 del RIPA “Señales de peligro”, ¿cuál de las siguientes señales utilizará un buque que esté en peligro y requiera ayuda?","2025","06","01"
2578,"23","Reglamento (RIPA)","En relación con las Reglas 12 y 17 de la sección II del RIPA, “Conducta de los buques que se encuentren a la vista uno del otro”, ¿qué debe hacer, en principio, un buque de vela que recibe el viento por estribor cuando se aproxima, con riesgo de abordaje, a otro buque de vela que recibe el viento por babor?","2025","06","01"
2579,"24","Reglamento (RIPA)","Conforme a la Regla 3 del RIPA, “Definiciones generales”, la palabra “buque” designa:","2025","06","01"
2580,"25","Reglamento (RIPA)","Conforme a la Regla 18 del RIPA, “Obligaciones entre categorías de buques”, si nos encontramos navegando en alta mar en un buque de vela, nos mantendremos apartados de la derrota de:","2025","06","01"
2581,"26","Reglamento (RIPA)","Si una embarcación de prácticos de 21 metros de eslora se va a desplazar, navegando por sus propios medios, a otro puerto para realizar labores de mantenimiento en la propia embarcación, siendo parte de la navegación en horario nocturno y sin realizarse durante el trayecto ningún servicio de practicaje, según la Regla 29 del RIPA, la embarcación exhibirá:","2025","06","01"
2582,"27","Reglamento (RIPA)","Según lo indicado en la Regla 34 del RIPA “Señales y maniobra de emergencia”, si navegando de noche, en una embarcación a motor, a la vista de otro buque al que queremos indicarle nuestra intención de maniobrar cayendo a estribor, lo debemos hacer mediante:","2025","06","01"
2583,"28","Maniobra y navegación","¿Cuáles son las tres fases de la curva de evolución en marcha avante?","2025","06","01"
2584,"29","Maniobra y navegación","Estamos atracados babor al muelle, con un viento que viene de tierra y nos entra por la amura de babor. En general, ¿cómo procedemos para desatracar y salir?","2025","06","01"
2585,"30","Emergencias en la mar","En caso de abordaje, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","06","01"
2586,"31","Emergencias en la mar","En relación con los accidentes personales a bordo, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","06","01"
2587,"32","Emergencias en la mar","Si se detecta a bordo un incendio originado en el tanque de combustible de la embarcación, ¿cuál de las siguientes afirmaciones a la hora de proceder a su extinción es INCORRECTA?","2025","06","01"
2588,"33","Meteorología","El terral es un viento o brisa:","2025","06","01"
2589,"34","Meteorología","¿Cuáles son los puntos de referencia de la escala centígrada?","2025","06","01"
2590,"35","Meteorología","¿Es posible obtener la previsión meteorológica por VHF?","2025","06","01"
2591,"36","Meteorología","El Fetch:","2025","06","01"
2592,"37","Teoría de la navegación","¿Cuál es la definición correcta de paralelo?","2025","06","01"
2593,"38","Teoría de la navegación","La marcación se cuenta:","2025","06","01"
